79,15.79251,-3.8680494e-15,-50.38882
80,16.57019,-4.058526e-15,-48.671333
81,17.296697,-4.2364689e-15,-46.931568
82,17.976046,-4.4028615e-15,-45.172841
83,18.61168,-4.5585468e-15,-43.397838
84,19.206566,-4.7042519e-15,-41.60876
85,19.763275,-4.8406062e-15,-39.807432
86,20.284044,-4.9681579e-15,-37.995383
87,20.770828,-5.0873856e-15,-36.173907
88,21.225341,-5.1987093e-15,-34.344109
89,21.649094,-5.3024987e-15,-32.50694
90,22.043416,-5.3990797e-15,-30.663229
91,22.409485,-5.4887408e-15,-28.8137
92,22.748343,-5.5717371e-15,-26.958991
93,23.060913,-5.6482947e-15,-25.09967
94,23.348013,-5.7186139e-15,-23.236245
95,23.610368,-5.7828723e-15,-21.369175
96,23.848616,-5.8412263e-15,-19.498875
97,24.063322,-5.893814e-15,-17.625725
98,24.254979,-5.9407565e-15,-15.750077
99,24.424017,-5.9821589e-15,-13.872255
100,24.570808,-6.0181124e-15,-11.992563
101,24.695668,-6.0486942e-15,-10.111286
102,24.798861,-6.0739692e-15,-8.2286958
103,24.880603,-6.0939903e-15,-6.3450524
104,24.941064,-6.1087988e-15,-4.4606057
105,24.980366,-6.118425e-15,-2.5755989
106,24.99859,-6.1228887e-15,-0.69027049
107,24.995774,-6.1221989e-15,1.1951439
108,24.97191,-6.116354e-15,3.0804094
109,24.926952,-6.1053424e-15,4.9652897
110,24.860807,-6.0891415e-15,6.8495454
111,24.773339,-6.0677181e-15,8.7329316
112,24.664367,-6.0410277e-15,10.615196
113,24.533663,-6.0090143e-15,12.496075
114,24.380948,-5.9716099e-15,14.375296
115,24.205891,-5.9287334e-15,16.252566
116,24.008107,-5.8802902e-15,18.127578
117,1.9119087,-4.6828258e-16,-66.071848
118,3.7617792,-9.2137016e-16,-65.558112
119,5.5072043,-1.348876e-15,-64.759445
120,7.129823,-1.746303e-15,-63.734554
121,8.6282548,-2.1133129e-15,-62.535496
122,10.009691,-2.4516672e-15,-61.203152
123,11.284418,-2.7638853e-15,-59.768055
124,12.463074,-3.0525728e-15,-58.252686
125,13.55551,-3.3201423e-15,-56.673651
126,14.570421,-3.5687238e-15,-55.043349
127,15.515325,-3.8001586e-15,-53.371176
128,16.396669,-4.0160255e-15,-51.664359
129,17.219965,-4.2176751e-15,-49.928545
130,17.98994,-4.4062644e-15,-48.168206
131,18.710651,-4.5827877e-15,-46.386934
132,19.385602,-4.748103e-15,-44.587653
133,20.017826,-4.9029534e-15,-42.772766
134,20.609965,-5.0479856e-15,-40.944273
135,21.164324,-5.1837644e-15,-39.103855
136,21.682927,-5.3107853e-15,-37.252938
137,22.16755,-5.4294839e-15,-35.39274
138,22.619765,-5.5402446e-15,-33.524316
139,23.04096,-5.6434075e-15,-31.648579
140,23.432363,-5.7392737e-15,-29.766333
141,23.795067,-5.8281104e-15,-27.878285
142,24.130039,-5.910155e-15,-25.985066
143,24.438139,-5.9856178e-15,-24.087238
144,24.720131,-6.0546858e-15,-22.18531
145,24.976687,-6.1175241e-15,-20.279745
146,25.208406,-6.1742787e-15,-18.370962
147,25.415809,-6.2250778e-15,-16.459352
148,25.599353,-6.2700333e-15,-14.545273
149,25.759436,-6.3092421e-15,-12.629062
150,25.896393,-6.3427871e-15,-10.711035
151,26.010512,-6.370738e-15,-8.7914913
152,26.102024,-6.3931521e-15,-6.8707174
153,26.171116,-6.4100748e-15,-4.9489886
154,26.217926,-6.4215398e-15,-3.0265721
155,26.242546,-6.4275701e-15,-1.1037295
156,26.245025,-6.4281772e-15,0.81928139
157,26.225367,-6.4233624e-15,2.7422039
158,26.183531,-6.4131156e-15,4.6647807
159,26.119433,-6.3974161e-15,6.5867516
160,26.032943,-6.376232e-15,8.507851
161,25.923883,-6.3495201e-15,10.427806
162,25.792029,-6.3172252e-15,12.346334
163,25.637105,-6.2792797e-15,14.263138
164,25.458781,-6.2356029e-15,16.177908
165,25.256672,-6.1861005e-15,18.090313
166,1.9502202,-4.7766619e-16,-67.326493
167,3.8419136,-9.4099743e-16,-66.824921
168,5.6342548,-1.3799944e-15,-66.041928
169,7.3083963,-1.7900408e-15,-65.03228
170,8.8614315,-2.1704247e-15,-63.8454
171,10.298908,-2.522505e-15,-62.520882
172,11.629775,-2.8484733e-15,-61.088888
173,12.86372,-3.1507028e-15,-59.572032
174,14.009976,-3.4314544e-15,-57.987284
175,15.076864,-3.6927667e-15,-56.347487
176,16.071698,-3.9364307e-15,-54.662479
177,17.000827,-4.1640017e-15,-52.939899
178,17.869741,-4.3768241e-15,-51.185756
179,18.683182,-4.5760598e-15,-49.404844
180,19.445256,-4.762714e-15,-47.601028
181,20.159523,-4.9376591e-15,-45.777468
182,20.829087,-5.1016549e-15,-43.936771
183,21.456655,-5.2553649e-15,-42.081113
184,22.044605,-5.399371e-15,-40.212327
185,22.595025,-5.5341851e-15,-38.331968
186,23.109759,-5.6602585e-15,-36.441372
187,23.590437,-5.7779906e-15,-34.541691
188,24.038504,-5.8877353e-15,-32.633929
189,24.455241,-5.9898066e-15,-30.718966
190,24.84179,-6.0844838e-15,-28.79758
191,25.199165,-6.1720153e-15,-26.870461
192,25.528265,-6.2526217e-15,-24.938231
193,25.829893,-6.3264993e-15,-23.001446
194,26.104759,-6.3938219e-15,-21.060615
195,26.35349,-6.4547433e-15,-19.116199
196,26.576639,-6.5093991e-15,-17.168627
197,26.77469,-6.5579076e-15,-15.218291
198,26.948063,-6.6003718e-15,-13.265562
199,27.097119,-6.63688e-15,-11.310784
200,27.222162,-6.6675068e-15,-9.3542869
201,27.323445,-6.6923139e-15,-7.3963824
202,27.401169,-6.7113507e-15,-5.4373714
203,27.455486,-6.7246546e-15,-3.4775452
204,27.486502,-6.7322514e-15,-1.5171884
205,27.494277,-6.7341556e-15,0.44341886
206,27.478824,-6.7303707e-15,2.4039984
207,27.440111,-6.7208887e-15,4.3642717
208,27.37806,-6.7056906e-15,6.3239577
209,27.292547,-6.684746e-15,8.2827704
210,27.183399,-6.6580126e-15,10.240416
211,27.050396,-6.6254361e-15,12.196592
212,26.893262,-6.5869494e-15,14.15098
213,26.711671,-6.5424725e-15,16.10325
214,26.505237,-6.4919107e-15,18.053048
215,1.9885318,-4.8704981e-16,-68.581137
216,3.922048,-9.606247e-16,-68.091731
217,5.7613053,-1.4111128e-15,-67.324412
218,7.4869696,-1.8337787e-15,-66.330005
219,9.0946082,-2.2275366e-15,-65.155303
220,10.588125,-2.5933428e-15,-63.838612
221,11.975132,-2.9330613e-15,-62.409721
222,13.264366,-3.2488327e-15,-60.891378
223,14.464442,-3.5427665e-15,-59.300917
224,15.583308,-3.8168096e-15,-57.651625
225,16.628071,-4.0727027e-15,-55.953782
226,17.604985,-4.3119778e-15,-54.215438
227,18.519516,-4.5359732e-15,-52.442968
228,19.376424,-4.7458552e-15,-50.641481
229,20.17986,-4.9426403e-15,-48.815121
230,20.933445,-5.1272153e-15,-46.967282
231,21.640347,-5.3003564e-15,-45.100776
232,22.303346,-5.4627442e-15,-43.217954
233,22.924886,-5.6149776e-15,-41.320799
234,23.507124,-5.7575848e-15,-39.410999
235,24.051968,-5.8910331e-15,-37.490004
236,24.561109,-6.0157366e-15,-35.559067
237,25.036047,-6.132063e-15,-33.619279
238,25.47812,-6.2403395e-15,-31.671599
239,25.888514,-6.3408572e-15,-29.716874
240,26.26829,-6.4338756e-15,-27.755857
241,26.618391,-6.5196256e-15,-25.789224
242,26.939656,-6.5983128e-15,-23.817582
243,27.23283,-6.6701197e-15,-21.841485
244,27.498573,-6.735208e-15,-19.861436
245,27.737468,-6.7937204e-15,-17.877901
246,27.950026,-6.8457819e-15,-15.891309
247,28.13669,-6.8915015e-15,-13.902061
248,28.297844,-6.9309728e-15,-11.910533
249,28.433813,-6.9642756e-15,-9.9170825
250,28.544866,-6.9914758e-15,-7.9220474
251,28.631221,-7.0126267e-15,-5.9257543
252,28.693046,-7.0277694e-15,-3.9285184
253,28.730458,-7.0369327e-15,-1.9306474
254,28.743528,-7.040134e-15,0.067556326
255,28.73228,-7.037379e-15,2.0657929
256,28.69669,-7.0286618e-15,4.0637627
257,28.636686,-7.0139652e-15,6.0611639
258,28.552151,-6.99326e-15,8.0576899
259,28.442915,-6.9665051e-15,10.053027
260,28.308762,-6.9336469e-15,12.04685
261,28.149419,-6.8946192e-15,14.038823
262,27.964561,-6.849342e-15,16.028591
263,27.753802,-6.797721e-15,18.015783
264,2.0268433,-4.9643343e-16,-69.835782
265,4.0021824,-9.8025196e-16,-69.358541
266,5.8883558,-1.4422312e-15,-68.606895
267,7.6655429,-1.8775165e-15,-67.62773
268,9.3277849,-2.2846484e-15,-66.465207
269,10.877343,-2.6641806e-15,-65.156342
270,12.320489,-3.0176494e-15,-63.730554
271,13.665012,-3.3469627e-15,-62.210724
272,14.918908,-3.6540786e-15,-60.614551
273,16.089752,-3.9408525e-15,-58.955762
274,17.184444,-4.2089748e-15,-57.245085
275,18.209144,-4.4599539e-15,-55.490977
276,19.169291,-4.6951223e-15,-53.700179
277,20.069667,-4.9156507e-15,-51.878119
278,20.914465,-5.1225665e-15,-50.029215
279,21.707367,-5.3167715e-15,-48.157097
280,22.451608,-5.4990579e-15,-46.264782
281,23.150036,-5.6701235e-15,-44.354794
282,23.805166,-5.8305841e-15,-42.42927
283,24.419223,-5.9809846e-15,-40.49003
284,24.994177,-6.1218078e-15,-38.538636
285,25.53178,-6.2534826e-15,-36.576442
286,26.033591,-6.3763908e-15,-34.604629
287,26.500998,-6.4908724e-15,-32.624232
288,26.935238,-6.5972306e-15,-30.636168
289,27.337416,-6.6957359e-15,-28.641253
290,27.708518,-6.7866295e-15,-26.640217
291,28.049419,-6.8701263e-15,-24.633718
292,28.360901,-6.9464174e-15,-22.622355
293,28.643657,-7.0156726e-15,-20.606673
294,28.898298,-7.0780417e-15,-18.587176
295,29.125362,-7.1336562e-15,-16.564327
296,29.325317,-7.1826312e-15,-14.538561
297,29.498569,-7.2250657e-15,-12.510283
298,29.645463,-7.2610444e-15,-10.479878
299,29.766287,-7.2906376e-15,-8.4477125
300,29.861274,-7.3139027e-15,-6.4141372
301,29.930606,-7.3308842e-15,-4.3794916
302,29.974414,-7.3416141e-15,-2.3441063
303,29.99278,-7.3461124e-15,-0.3083062
304,29.985737,-7.3443873e-15,1.7275874
305,29.953269,-7.336435e-15,3.7632537
306,29.895313,-7.3222398e-15,5.7983701
307,29.811754,-7.3017739e-15,7.8326093
308,29.702431,-7.2749975e-15,9.8656368
309,29.567128,-7.2418578e-15,11.897108
310,29.405577,-7.202289e-15,13.926665
311,29.217451,-7.1562116e-15,15.953933
312,29.002367,-7.1035313e-15,17.978518
313,2.0651548,-5.0581705e-16,-71.090426
314,4.0823168,-9.9987923e-16,-70.62535
315,6.0154063,-1.4733496e-15,-69.889379
316,7.8441162,-1.9212544e-15,-68.925455
317,9.5609616,-2.3417602e-15,-67.77511
318,11.16656,-2.7350183e-15,-66.474072
319,12.665845,-3.1022374e-15,-65.051387
320,14.065658,-3.4450926e-15,-63.53007
321,15.373374,-3.7653907e-15,-61.928184
322,16.596195,-4.0648955e-15,-60.2599
323,17.740817,-4.3452469e-15,-58.536388
324,18.813302,-4.6079301e-15,-56.766517
325,19.819067,-4.8542713e-15,-54.957391
326,20.762909,-5.0854461e-15,-53.114757
327,21.64907,-5.3024928e-15,-51.243308
328,22.481289,-5.5063276e-15,-49.346912
329,23.262868,-5.6977594e-15,-47.428787
330,23.996726,-5.8775028e-15,-45.491635
331,24.685447,-6.0461907e-15,-43.537742
332,25.331322,-6.2043844e-15,-41.56906
333,25.936386,-6.3525824e-15,-39.587268
334,26.502452,-6.4912286e-15,-37.593817
335,27.031135,-6.6207186e-15,-35.589978
336,27.523876,-6.7414053e-15,-33.576865
337,27.981962,-6.853604e-15,-31.555463
338,28.406542,-6.9575962e-15,-29.526649
339,28.798644,-7.0536333e-15,-27.491209
340,29.159182,-7.1419398e-15,-25.449854
341,29.488973,-7.2227152e-15,-23.403225
342,29.788741,-7.2961373e-15,-21.35191
343,30.059128,-7.3623629e-15,-19.296451
344,30.300698,-7.4215305e-15,-17.237345
345,30.513944,-7.4737609e-15,-15.17506
346,30.699295,-7.5191586e-15,-13.110032
347,30.857114,-7.5578132e-15,-11.042674
348,30.987708,-7.5897995e-15,-8.9733775
349,31.091327,-7.6151787e-15,-6.90252
350,31.168166,-7.633999e-15,-4.8304647
351,31.21837,-7.6462954e-15,-2.7575653
352,31.242032,-7.6520908e-15,-0.68416874
353,31.239193,-7.6513956e-15,1.3893819
354,31.209848,-7.6442081e-15,3.4627447
355,31.153939,-7.6305143e-15,5.5355763
356,31.071358,-7.6102879e-15,7.6075287
357,30.961947,-7.58349e-15,9.6782471
358,30.825495,-7.5500687e-15,11.747366
359,30.661734,-7.5099588e-15,13.814507
360,30.470341,-7.4630811e-15,15.879275
361,30.250932,-7.4093415e-15,17.941253
362,2.1034663,-5.1520066e-16,-72.345071
363,4.1624512,-1.0195065e-15,-71.89216
364,6.1424568,-1.504468e-15,-71.171862
365,8.0226895,-1.9649922e-15,-70.22318
366,9.7941383,-2.398872e-15,-69.085014
367,11.455777,-2.8058561e-15,-67.791802
368,13.011202,-3.1868254e-15,-66.37222
369,14.466304,-3.5432226e-15,-64.849416
370,15.82784,-3.8767028e-15,-63.241817
371,17.102639,-4.1889384e-15,-61.564038
372,18.29719,-4.4815189e-15,-59.827691
373,19.417461,-4.7559062e-15,-58.042056
374,20.468842,-5.0134204e-15,-56.214602
375,21.456152,-5.2552415e-15,-54.351395
376,22.383675,-5.4824191e-15,-52.457401
377,23.25521,-5.6958838e-15,-50.536727
378,24.074128,-5.8964609e-15,-48.592792
379,24.843417,-6.0848821e-15,-46.628475
380,25.565728,-6.2617973e-15,-44.646214
381,26.24342,-6.4277841e-15,-42.648091
382,26.878595,-6.583357e-15,-40.635899
383,27.473124,-6.7289746e-15,-38.611193
384,28.028679,-6.8650463e-15,-36.575328
385,28.546754,-6.9919382e-15,-34.529498
386,29.028686,-7.1099774e-15,-32.474757
387,29.475668,-7.2194565e-15,-30.412044
388,29.88877,-7.3206372e-15,-28.342202
389,30.268945,-7.4137532e-15,-26.26599
390,30.617044,-7.499013e-15,-24.184095
391,30.933825,-7.5766019e-15,-22.097147
392,31.219958,-7.6466842e-15,-20.005725
393,31.476034,-7.7094048e-15,-17.910363
394,31.702572,-7.7648906e-15,-15.81156
395,31.90002,-7.8132515e-15,-13.709781
396,32.068765,-7.854582e-15,-11.605469
397,32.209129,-7.8889613e-15,-9.4990425
398,32.321379,-7.9164547e-15,-7.3909029
399,32.405726,-7.9371138e-15,-5.2814379
400,32.462326,-7.9509768e-15,-3.1710243
401,32.491283,-7.9580692e-15,-1.0600313
402,32.49265,-7.9584039e-15,1.0511764
403,32.466427,-7.9519813e-15,3.1622357
404,32.412565,-7.9387889e-15,5.2727824
405,32.330962,-7.9188019e-15,7.3824482
406,32.221464,-7.8919824e-15,9.4908573
407,32.083861,-7.8582796e-15,11.597624
408,31.917891,-7.8176286e-15,13.702349
409,31.723231,-7.7699506e-15,15.804616
410,31.499498,-7.7151518e-15,17.903988
411,2.1417779,-5.2458428e-16,-73.599716
412,4.2425856,-1.0391338e-15,-73.15897
413,6.2695073,-1.5355864e-15,-72.454345
414,8.2012628,-2.00873e-15,-71.520905
415,10.027315,-2.4559838e-15,-70.394917
416,11.744994,-2.8766939e-15,-69.109532
417,13.356559,-3.2714135e-15,-67.693053
418,14.86695,-3.6413525e-15,-66.168761
419,16.282306,-3.9880149e-15,-64.55545
420,17.609083,-4.3129813e-15,-62.868176
421,18.853562,-4.617791e-15,-61.118994
422,20.021619,-4.9038823e-15,-59.317595
423,21.118617,-5.1725694e-15,-57.471814
424,22.149394,-5.425037e-15,-55.588033
425,23.118279,-5.6623454e-15,-53.671495
426,24.029132,-5.88544e-15,-51.726541
427,24.885389,-6.0951624e-15,-49.756798
428,25.690107,-6.2922614e-15,-47.765316
429,26.446008,-6.4774039e-15,-45.754686
430,27.155519,-6.6511839e-15,-43.727122
431,27.820804,-6.8141316e-15,-41.684531
432,28.443795,-6.9667206e-15,-39.628568
433,29.026223,-7.1093741e-15,-37.560678
434,29.569632,-7.2424711e-15,-35.482131
435,30.075409,-7.3663508e-15,-33.394051
436,30.544794,-7.4813168e-15,-31.29744
437,30.978896,-7.5876411e-15,-29.193195
438,31.378708,-7.6855667e-15,-27.082125
439,31.745115,-7.7753108e-15,-24.964965
440,32.078909,-7.8570666e-15,-22.842384
441,32.380787,-7.9310055e-15,-20.715
442,32.65137,-7.9972792e-15,-18.583381
443,32.891199,-8.0560203e-15,-16.448059
444,33.100746,-8.1073444e-15,-14.309531
445,33.280415,-8.1513508e-15,-12.168265
446,33.43055,-8.1881232e-15,-10.024708
447,33.551432,-8.2177307e-15,-7.8792858
448,33.643286,-8.2402285e-15,-5.7324111
449,33.706282,-8.2556581e-15,-3.5844832
450,33.740535,-8.2640476e-15,-1.4358938
451,33.746106,-8.2654123e-15,0.71297091
452,33.723006,-8.2597544e-15,2.8617267
453,33.671192,-8.2470634e-15,5.0099886
454,33.590566,-8.2273158e-15,7.1573676
455,33.48098,-8.2004749e-15,9.3034676
456,33.342228,-8.1664905e-15,11.447882
457,33.174048,-8.1252984e-15,13.590192
458,32.976121,-8.0768202e-15,15.729958
459,32.748063,-8.020962e-15,17.866723
460,23.599579,2.9813202,20.0
461,23.039831,5.9156231,20.0
462,22.116731,8.7566332,20.0
463,20.844837,11.459546,20.0
464,19.244207,13.981735,20.0
465,17.340085,16.283423,20.0
466,15.162499,18.328312,20.0
467,12.745791,20.084153,20.0
468,10.128075,21.523255,20.0
469,7.3506329,22.622922,20.0
470,4.457267,23.365812,20.0
471,1.4936074,23.740209,20.0
472,-1.4936074,23.740209,20.0
473,-4.457267,23.365812,20.0
474,-7.3506329,22.622922,20.0
475,-10.128075,21.523255,20.0
476,-12.745791,20.084153,20.0
477,-15.162499,18.328312,20.0
478,-17.340085,16.283423,20.0
479,-19.244207,13.981735,20.0
480,-20.844837,11.459546,20.0
481,-22.116731,8.7566332,20.0
482,-23.039831,5.9156231,20.0
483,-23.599579,2.9813202,20.0
484,-23.787148,2.6645353e-15,20.0
485,-23.599579,-2.9813202,20.0
486,-23.039831,-5.9156231,20.0
487,-22.116731,-8.7566332,20.0
488,-20.844837,-11.459546,20.0
489,-19.244207,-13.981735,20.0
490,-17.340085,-16.283423,20.0
491,-15.162499,-18.328312,20.0
492,-12.745791,-20.084153,20.0
493,-10.128075,-21.523255,20.0
494,-7.3506329,-22.622922,20.0
495,-4.457267,-23.365812,20.0
496,-1.4936074,-23.740209,20.0
497,1.4936074,-23.740209,20.0
498,4.457267,-23.365812,20.0
499,7.3506329,-22.622922,20.0
500,10.128075,-21.523255,20.0
501,12.745791,-20.084153,20.0
502,15.162499,-18.328312,20.0
503,17.340085,-16.283423,20.0
504,19.244207,-13.981735,20.0
505,20.844837,-11.459546,20.0
506,22.116731,-8.7566332,20.0
507,23.039831,-5.9156231,20.0
508,23.599579,-2.9813202,20.0
509,24.832959,3.1371322,20.0
510,24.243957,6.22479,20.0
511,23.272613,9.2142792,20.0
512,21.934246,12.058454,20.0
513,20.249963,14.712459,20.0
514,18.246326,17.13444,20.0
515,15.954933,19.286201,20.0
516,13.411922,21.133807,20.0
517,10.657396,22.64812,20.0
518,7.7347975,23.805259,20.0
519,4.6902162,24.586974,20.0
520,1.5716675,24.980939,20.0
521,-1.5716675,24.980939,20.0
522,-4.6902162,24.586974,20.0
523,-7.7347975,23.805259,20.0
524,-10.657396,22.64812,20.0
525,-13.411922,21.133807,20.0
526,-15.954933,19.286201,20.0
527,-18.246326,17.13444,20.0
528,-20.249963,14.712459,20.0
529,-21.934246,12.058454,20.0
530,-23.272613,9.2142792,20.0
531,-24.243957,6.22479,20.0
532,-24.832959,3.1371322,20.0
533,-25.03033,0.0,20.0
534,-24.832959,-3.1371322,20.0
535,-24.243957,-6.22479,20.0
536,-23.272613,-9.2142792,20.0
537,-21.934246,-12.058454,20.0
538,-20.249963,-14.712459,20.0
539,-18.246326,-17.13444,20.0
540,-15.954933,-19.286201,20.0
541,-13.411922,-21.133807,20.0
542,-10.657396,-22.64812,20.0
543,-7.7347975,-23.805259,20.0
544,-4.6902162,-24.586974,20.0
545,-1.5716675,-24.980939,20.0
546,1.5716675,-24.980939,20.0
547,4.6902162,-24.586974,20.0
548,7.7347975,-23.805259,20.0
549,10.657396,-22.64812,20.0
550,13.411922,-21.133807,20.0
551,15.954933,-19.286201,20.0
552,18.246326,-17.13444,20.0
553,20.249963,-14.712459,20.0
554,21.934246,-12.058454,20.0
555,23.272613,-9.2142792,20.0
556,24.243957,-6.22479,20.0
557,24.832959,-3.1371322,20.0
558,26.066339,3.2929443,20.0
559,25.448082,6.533957,20.0
560,24.428495,9.6719252,20.0
561,23.023655,12.657361,20.0
562,21.255719,15.443183,20.0
563,19.152567,17.985457,20.0
564,16.747367,20.24409,20.0
565,14.078052,22.183461,20.0
566,11.186718,23.772985,20.0
567,8.118962,24.987596,20.0
568,4.9231654,25.808137,20.0
569,1.6497275,26.221668,20.0
570,-1.6497275,26.221668,20.0
571,-4.9231654,25.808137,20.0
572,-8.118962,24.987596,20.0
573,-11.186718,23.772985,20.0
574,-14.078052,22.183461,20.0
575,-16.747367,20.24409,20.0
576,-19.152567,17.985457,20.0
577,-21.255719,15.443183,20.0
578,-23.023655,12.657361,20.0
579,-24.428495,9.6719252,20.0
580,-25.448082,6.533957,20.0
581,-26.066339,3.2929443,20.0
582,-26.273513,-4.4408921e-15,20.0
583,-26.066339,-3.2929443,20.0
584,-25.448082,-6.533957,20.0
585,-24.428495,-9.6719252,20.0
586,-23.023655,-12.657361,20.0
587,-21.255719,-15.443183,20.0
588,-19.152567,-17.985457,20.0
589,-16.747367,-20.24409,20.0
590,-14.078052,-22.183461,20.0
591,-11.186718,-23.772985,20.0
592,-8.118962,-24.987596,20.0
593,-4.9231654,-25.808137,20.0
594,-1.6497275,-26.221668,20.0
595,1.6497275,-26.221668,20.0
596,4.9231654,-25.808137,20.0
597,8.118962,-24.987596,20.0
598,11.186718,-23.772985,20.0
599,14.078052,-22.183461,20.0
600,16.747367,-20.24409,20.0
601,19.152567,-17.985457,20.0
602,21.255719,-15.443183,20.0
603,23.023655,-12.657361,20.0
604,24.428495,-9.6719252,20.0
605,25.448082,-6.533957,20.0
606,26.066339,-3.2929443,20.0
607,27.299718,3.4487564,20.0
608,26.652208,6.8431239,20.0
609,25.584377,10.129571,20.0
610,24.113064,13.256269,20.0
611,22.261474,16.173908,20.0
612,20.058808,18.836474,20.0
613,17.539802,21.201978,20.0
614,14.744183,23.233115,20.0
615,11.716039,24.897851,20.0
616,8.5031266,26.169933,20.0
617,5.1561146,27.029299,20.0
618,1.7277876,27.462398,20.0
619,-1.7277876,27.462398,20.0
620,-5.1561146,27.029299,20.0
621,-8.5031266,26.169933,20.0
622,-11.716039,24.897851,20.0
623,-14.744183,23.233115,20.0
624,-17.539802,21.201978,20.0
625,-20.058808,18.836474,20.0
626,-22.261474,16.173908,20.0
627,-24.113064,13.256269,20.0
628,-25.584377,10.129571,20.0
629,-26.652208,6.8431239,20.0
630,-27.299718,3.4487564,20.0
631,-27.516696,1.2434498e-14,20.0
632,-27.299718,-3.4487564,20.0
633,-26.652208,-6.8431239,20.0
634,-25.584377,-10.129571,20.0
635,-24.113064,-13.256269,20.0
636,-22.261474,-16.173908,20.0
637,-20.058808,-18.836474,20.0
638,-17.539802,-21.201978,20.0
639,-14.744183,-23.233115,20.0
640,-11.716039,-24.897851,20.0
641,-8.5031266,-26.169933,20.0
642,-5.1561146,-27.029299,20.0
643,-1.7277876,-27.462398,20.0
644,1.7277876,-27.462398,20.0
645,5.1561146,-27.029299,20.0
646,8.5031266,-26.169933,20.0
647,11.716039,-24.897851,20.0
648,14.744183,-23.233115,20.0
649,17.539802,-21.201978,20.0
650,20.058808,-18.836474,20.0
651,22.261474,-16.173908,20.0
652,24.113064,-13.256269,20.0
653,25.584377,-10.129571,20.0
654,26.652208,-6.8431239,20.0
655,27.299718,-3.4487564,20.0
